VACA,NOMBRE,HATO,AI,AD,PI,PD,ORDEÑADOR,Observación,FECHA CHEQUEO,UBRE SANA,CAL. UBRE,GAP,CHEQUEO / REVISIÓN
1406,1406,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1420,1420,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1426,1426,R3,0,P,0,1,MARTHA,,2020-07-07,0.6666666666666667,0.6666666666666667,0.0,C
1469,1469,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1470,1470,R3,1,0,0,0,MARTHA,,2020-07-07,0.75,0.75,0.0,C
1475,1475,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1480,1480,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1481,1481,R3,0,1,2,0,ANDRES,,2020-07-07,0.5,0.25,0.25,C
1491,1491,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1518,1518,R3,0,1,1,0,MARTHA,,2020-07-07,0.5,0.5,0.0,C
1534,1534,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1551,1551,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1552,1552,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1556,1556,R3,0,0,P,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1559,1559,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1573,1573,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1582,1582,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1613,1613,R3,1,1,1,1,ANDRES,,2020-07-07,0.0,0.0,0.0,C
1614,1614,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1617,1617,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1619,1619,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1630,1630,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1634,1634,R3,0,P,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1640,1640,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1641,1641,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1642,1642,R3,1,0,1,0,ANDRES,,2020-07-07,0.5,0.5,0.0,C
1645,1645,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1654,1654,R3,0,4,0,0,ANDRES,RILEXINE NP 200 X 4 JERINGAS,2020-07-07,0.75,0.0,0.75,C
1656,1656,R3,0,1,0,2,MARTHA,,2020-07-07,0.5,0.25,0.25,C
1658,1658,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1662,1662,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1671,1671,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1682,1682,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1686,1686,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1688,1688,R3,0,0,1,1,ANDRES,,2020-07-07,0.5,0.5,0.0,C
1689,1689,R3,2,0,1,0,ANDRES,,2020-07-07,0.5,0.25,0.25,C
1695,1695,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1697,1697,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1698,1698,R3,0,0,P,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1707,1707,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1711,1711,R3,P,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1718,1718,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1731,1731,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1733,1733B,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1735,1735B,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1744,1744,R3,0,1,0,0,MARTHA,,2020-07-07,0.75,0.75,0.0,C
1766,1766,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1774,1774B,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1793,1793B,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1796,1796B,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1801,1801,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1813,1813,R3,0,0,1,0,ANDRES,,2020-07-07,0.75,0.75,0.0,C
1820,1820,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1836,1836,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1840,1840,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1844,1844,R3,1,0,0,0,ANDRES,,2020-07-07,0.75,0.75,0.0,C
1854,1854,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1870,1870,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1873,1873,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1875,1875,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
1883,1883,R3,0,0,2,0,MARTHA,,2020-07-07,0.75,0.5,0.25,C
1902,1902,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1904,1904,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
1922,1922,R3,1,3,0,0,MARTHA,REFORZAR MANEJO,2020-07-07,0.5,0.0,0.5,C
1955,1955,R3,1,0,0,0,MARTHA,,2020-07-07,0.75,0.75,0.0,C
1968,1968,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
2010,2010,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
2049,2049,R3,0,0,1,1,MARTHA,,2020-07-07,0.5,0.5,0.0,C
2102,2102,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
2103,2103,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
2421,2421,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
2459,2459,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
6037,6037,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
8028,8028,R3,0,0,0,0,ANDRES,UBRE INFLAMADA - COLOCAR ANTIINFLAMATORIO,2020-07-07,1.0,1.0,0.0,C
8100,8100,R3,0,0,P,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
8138,8138,R3,1,2,P,0,MARTHA,,2020-07-07,0.33333333333333337,0.0,0.33333333333333337,C
8215,8215,R3,0,P,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
8234,8234,R3,0,0,0,0,ANDRES,,2020-07-07,1.0,1.0,0.0,C
9025,9025,R3,1,0,0,0,MARTHA,,2020-07-07,0.75,0.75,0.0,C
9040,9040,R3,0,2,0,1,ANDRES,UBRE INFLAMADA - COLOCAR ANTIINFLAMATORIO,2020-07-07,0.5,0.25,0.25,C
9120,9120,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
9152,9152,R3,1,3,0,0,ANDRES,REFORZAR MANEJO,2020-07-07,0.5,0.0,0.5,C
9161,9161,R3,0,1,0,0,MARTHA,,2020-07-07,0.75,0.75,0.0,C
9176,9176,R3,0,0,0,0,MARTHA,,2020-07-07,1.0,1.0,0.0,C
9188,9188,R3,0,0,0,1,MARTHA,,2020-07-07,0.75,0.75,0.0,C
1264,1264,JUNCAL,3,2,4,2,,"Inyectar 2 dosis de Amoxisol 25 cm, mas Neoclordelyn x 4 jeringas en el pezon que marca en 4 (Tasero Izquierdo)",2020-07-08,0.0,-1.75,1.75,R
9092,9092,JUNCAL,0,0,4,0,,"Colocar 4 Jeringas de Rilexine NP en el pezón afectado (Tasero Izquierdo), mas un antiinflamatorio",2020-07-08,0.75,0.0,0.75,R
1784,1784B,PARAISO,2,2,3,2,,Inflamada - colocar primero un antiinflamatorio - al desinflamar revisar de nuevo para tratar la mastitis,2020-07-08,0.0,-1.25,1.25,R
1071,1071,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1508,1508,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1514,1514,R1,0,1,0,0,NESTOR,,2020-07-08,0.75,0.75,0.0,C
1600,1600,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1607,1607,R1,0,P,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1612,1612,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1620,1620,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1672,1672,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1675,1675,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1735,1735,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1736,1736,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1737,1737,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1738,1738B,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1746,1746B,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1753,1753,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1755,1755B,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1756,1756,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1763,1763,R1,1,0,4,3,ANCELMO,NEOCLORDELYN X 4 JERINGAS + ANTIINFLAMATORIO,2020-07-08,0.25,-1.0,1.25,C
1769,1769B,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1772,1772,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1772,1772B,R1,,,,,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1776,1776,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1778,1778,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1779,1779B,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1781,1781,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1782,1782B,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1785,1785B,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1787,1787,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1787,1787B,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1788,1788B,R1,4,0,4,3,ANCELMO,RETIRO NEOCLORDELYN,2020-07-08,0.25,-1.75,2.0,C
1794,1794B,R1,0,0,0,P,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1799,1799B,R1,0,0,0,P,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1812,1812,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1815,1815,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1837,1837,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1841,1841,R1,0,0,PI,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1847,1847,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1856,1856,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1866,1866,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1872,1872,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1890,1890,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1891,1891,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1900,1900,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1909,1909,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1910,1910,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1913,1913,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1933,1933,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1940,1940,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1947,1947,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1965,1965,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1967,1967,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1972,1972,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1973,1973,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1982,1982,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1987,1987,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1988,1988,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
1989,1989,R1,0,1,0,0,NESTOR,,2020-07-08,0.75,0.75,0.0,C
2023,2023,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2029,2029,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2037,2037,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2044,2044,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2050,2050,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2052,2052,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2053,2053,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2058,2058,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2066,2066,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2087,2087,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2091,2091,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2092,2092,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2093,2093,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2095,2095,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2099,2099,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2102,2102,R1,0,4,0,0,NESTOR,RILEXINE NP 200 X 4 JERINGAS,2020-07-08,0.75,0.0,0.75,C
2130,2130,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2153,2153,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2164,2164,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2165,2165,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2176,2176,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2183,2183,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2186,2186,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2201,2201,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2231,2231,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2246,2246,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2253,2253,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2266,2266,R1,0,0,4,1,NESTOR,RILEXINE NP 200 X 4 JERINGAS + PENTRILAND,2020-07-08,0.5,-0.25,0.75,C
2272,2272,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2273,2273,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2275,2275,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2295,2295,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2296,2296,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2302,2302,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2307,2307,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2309,2309,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2310,2310,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2311,2311,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2315,2315,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2325,2325,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2332,2332,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2337,2337,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2339,2339,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2340,2340,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2342,2342,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2343,2343,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2345,2345,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2346,2346,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2349,2349,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2350,2350,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2352,2352,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2353,2353,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2355,2355,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2356,2356,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2358,2358,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2361,2361,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2367,2367,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2368,2368,R1,0,P,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2369,2369,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2370,2370,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2371,2371,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2372,2372,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2375,2375,R1,0,1,0,0,ANCELMO,,2020-07-08,0.75,0.75,0.0,C
2376,2376,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2377,2377,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2378,2378,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2379,2379,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2383,2383,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2385,2385,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2386,2386,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2390,2390,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2392,2392,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2396,2396,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2399,2399,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2402,2402,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
2409,2409,R1,0,1,0,0,ANCELMO,,2020-07-08,0.75,0.75,0.0,C
2411,2411,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2415,2415,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2496,2496,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
2742,2742,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
4017,4017,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
4025,4025,R1,0,2,0,0,NESTOR,,2020-07-08,0.75,0.5,0.25,C
4044,4044,R1,0,0,0,0,ANCELMO,,2020-07-08,1.0,1.0,0.0,C
9033,9033,R1,0,0,0,0,NESTOR,,2020-07-08,1.0,1.0,0.0,C
1252,1252B,JUNCAL,0,2,0,0,,EN TRATAMIENTO,2020-07-09,0.75,0.5,0.25,R
1264,1264,JUNCAL,2,0,4,0,,LECHE AMARILLA - EN TRATAMIENTO,2020-07-09,0.5,-0.5,1.0,R
1860,1860,JUNCAL,0,0,0,1,,,2020-07-09,0.75,0.75,0.0,R
9092,9092,JUNCAL,0,0,2,2,,,2020-07-09,0.5,0.0,0.5,R
1784,1784B,PARAISO,4,4,4,1,,YA DESINFLAMO - TACHES -  - INYECTADO X 2 DOSIS 25 CM DE CEFALEXINA UNA POR DIA MAS NEOCLORDELYN X 4 JERINGAS EN EL PEZON TRASERO IZQUIERDO,2020-07-09,0.0,-2.25,2.25,R
1978,1978,PARAISO,0,0,0,2,,,2020-07-09,0.75,0.5,0.25,R
2733,2733,PARAISO,4,4,3,4,,POSPARTO - PRIMER PARTO - INYECTADO X 2 DOSIS 25 CM DE CEFALEXINA UNA POR DIA,2020-07-09,0.0,-2.75,2.75,R
4107,4107,PARAISO,0,0,0,0,,,2020-07-09,1.0,1.0,0.0,R
2420,2420,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2428,2428,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2429,2429,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2432,2432,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2437,2437,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2438,2438,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2446,2446,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2449,2449,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2453,2453,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2457,2457,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2465,2465,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2469,2469,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2472,2472,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2481,2481,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2483,2483,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2486,2486,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2487,2487,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2500,2500,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2502,2502,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2505,2505,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2520,2520,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2532,2532,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2542,2542,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2557,2557,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2561,2561,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2566,2566,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2567,2567,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2576,2576,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2601,2601,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2604,2604,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2614,2614,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2615,2615,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2617,2617,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2628,2628,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2637,2637,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2642,2642,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2644,2644,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2647,2647,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2648,2648,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2660,2660,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2661,2661,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2663,2663,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2667,2667,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2669,2669,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2675,2675,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2676,2676,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2678,2678,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2679,2679,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2681,2681,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2687,2687,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2689,2689,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2692,2692,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2693,2693,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2697,2697,R2,0,1,0,0,FERNANDO,,2020-07-10,0.75,0.75,0.0,C
2701,2701,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2705,2705,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2708,2708,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
