Unnamed: 0,poly,name,date,HATO,TIPO DE FORRAJE,AFORO,NUMERO ANIMALES,LECHE TOTAL,LECHE VACA,lote_change,ultimo_pastoreo,dias_de_pastoreo,dias_sin_pastoreo,ultimo_animales,ultima_fumigada,ultima_siembra,ultima_renovada,ultima_desbrosada,ultima_abonada,ultima_enmienda,ultima_rotobo,dias_sin_fumigada,dias_sin_siembra,dias_sin_renovada,dias_sin_desbrosada,dias_sin_abonada,dias_sin_enmienda,dias_sin_rotobo
2134,29,RC30,2019-01-09,RECODO 3,RAYGRAS,1.2,140.0,2690.0,19.214285714285715,False,2019-01-09 00:00:00,1,1 days 00:00:00,140.0,,2019-01-09 00:00:00,,,,,,,0 days 00:00:00,,,,,
259,85,Juncalito-Lote_5,2019-01-10,JUNCAL,KYKUYO,1.6,135.0,2593.0,19.20740740740741,False,2019-01-10 00:00:00,1,,135.0,,,,,,,,,,,,,,
728,117,Paraiso-Lote_16,2019-01-10,PARAISO,KYKUYO,1.6,129.0,1777.0,13.775193798449614,False,2019-01-10 00:00:00,1,,129.0,,,,,,,,,,,,,,
1197,44,RC45,2019-01-10,RECODO 1,KYKUYO,1.5,116.0,2289.0,19.73275862068965,False,2019-01-10 00:00:00,4,,116.0,,,,,,,,,,,,,,
1666,40,RC41,2019-01-10,RECODO 2,KYKUYO,1.9,136.0,2437.0,17.919117647058822,False,2019-01-10 00:00:00,2,,136.0,,,,,,,,,,,,,,
2135,29,RC30,2019-01-10,RECODO 3,RAYGRAS,1.2,140.0,2691.0,19.22142857142857,False,2019-01-10 00:00:00,2,1 days 00:00:00,140.0,,2019-01-09 00:00:00,,,,,,,1 days 00:00:00,,,,,
260,85,Juncalito-Lote_5,2019-01-11,JUNCAL,KYKUYO,1.6,135.0,2599.0,19.251851851851853,False,2019-01-11 00:00:00,2,,135.0,,,,,,,,,,,,,,
729,117,Paraiso-Lote_16,2019-01-11,PARAISO,KYKUYO,1.6,129.0,1829.0,14.178294573643413,False,2019-01-11 00:00:00,2,,129.0,,,,,,,,,,,,,,
1198,45,RC46,2019-01-11,RECODO 1,KYKUYO,1.1,119.0,2341.0,19.672268907563023,False,2019-01-11 00:00:00,1,,119.0,,,,,,,,,,,,,,
1667,40,RC41,2019-01-11,RECODO 2,KYKUYO,1.9,136.0,2400.0,17.647058823529417,False,2019-01-11 00:00:00,3,,136.0,,,,,,,,,,,,,,
2136,28,RC29,2019-01-11,RECODO 3,KYKUYO,1.6,141.0,2643.0,18.74468085106383,False,2019-01-11 00:00:00,1,,141.0,,,,,,,,,,,,,,
261,86,Juncalito-Lote_6,2019-01-12,JUNCAL,KYKUYO,1.4,135.0,2584.0,19.14074074074074,False,2019-01-12 00:00:00,1,,135.0,,,,,,,,,,,,,,
730,102,Paraiso-Lote_1,2019-01-12,PARAISO,KYKUYO,1.8,129.0,1711.0,13.263565891472867,False,2019-01-12 00:00:00,1,,129.0,,,,,,,,,,,,,,
1199,45,RC46,2019-01-12,RECODO 1,KYKUYO,1.1,119.0,2357.0,19.80672268907563,False,2019-01-12 00:00:00,2,,119.0,,,,,,,,,,,,,,
1668,40,RC41,2019-01-12,RECODO 2,KYKUYO,1.9,139.0,2427.0,17.46043165467626,False,2019-01-12 00:00:00,4,,139.0,,,,,,,,,,,,,,
2137,28,RC29,2019-01-12,RECODO 3,KYKUYO,1.6,141.0,2698.0,19.134751773049647,False,2019-01-12 00:00:00,2,,141.0,,,,,,,,,,,,,,
262,87,Juncalito-Lote_7,2019-01-13,JUNCAL,KYKUYO,1.3,136.0,2576.0,18.94117647058824,False,2019-01-13 00:00:00,1,,136.0,,,,,,,,,,,,,,
731,102,Paraiso-Lote_1,2019-01-13,PARAISO,KYKUYO,1.8,130.0,1913.0,14.715384615384615,False,2019-01-13 00:00:00,2,,130.0,,,,,,,,,,,,,,
1200,45,RC46,2019-01-13,RECODO 1,KYKUYO,1.1,119.0,2446.0,20.554621848739494,False,2019-01-13 00:00:00,3,,119.0,,,,,,,,,,,,,,
1669,41,RC42,2019-01-13,RECODO 2,KYKUYO,1.8,140.0,2429.0,17.35,False,2019-01-13 00:00:00,1,,140.0,,,,,,,,,,,,,,
2138,28,RC29,2019-01-13,RECODO 3,KYKUYO,1.6,142.0,2690.0,18.943661971830984,False,2019-01-13 00:00:00,3,,142.0,,,,,,,,,,,,,,
263,87,Juncalito-Lote_7,2019-01-14,JUNCAL,KYKUYO,1.3,133.0,2614.0,19.654135338345863,False,2019-01-14 00:00:00,2,,133.0,,,,,,,,,,,,,,
732,103,Paraiso-Lote_2,2019-01-14,PARAISO,RAYGRAS,1.3,133.0,2026.0,15.233082706766913,False,2019-01-14 00:00:00,1,,133.0,,,,,,,,,,,,,,
1201,24,RC25,2019-01-14,RECODO 1,KYKUYO,1.6,121.0,2541.0,21.0,False,2019-01-14 00:00:00,1,,121.0,,,,,,,,,,,,,,
1670,41,RC42,2019-01-14,RECODO 2,KYKUYO,1.8,140.0,2444.0,17.457142857142856,False,2019-01-14 00:00:00,2,,140.0,,,,,,,,,,,,,,
2139,27,RC28,2019-01-14,RECODO 3,KYKUYO,2.3,142.0,2599.0,18.30281690140845,False,2019-01-14 00:00:00,1,,142.0,,,,,,,,,,,,,,
264,89,Juncalito-Lote_9,2019-01-15,JUNCAL,KYKUYO,1.8,133.0,2561.0,19.25563909774436,False,2019-01-15 00:00:00,1,,133.0,,,,,,,,,,,,,,
733,103,Paraiso-Lote_2,2019-01-15,PARAISO,RAYGRAS,1.3,133.0,1720.0,12.932330827067672,False,2019-01-15 00:00:00,2,,133.0,,,,,,,,,,,,,,
1202,24,RC25,2019-01-15,RECODO 1,KYKUYO,1.6,121.0,2312.0,19.107438016528924,False,2019-01-15 00:00:00,2,,121.0,,,,,,,,,,,,,,
1671,41,RC42,2019-01-15,RECODO 2,KYKUYO,1.8,141.0,2489.0,17.652482269503547,False,2019-01-15 00:00:00,3,,141.0,,,,,,,,,,,,,,
2140,27,RC28,2019-01-15,RECODO 3,KYKUYO,2.3,142.0,2756.0,19.408450704225352,False,2019-01-15 00:00:00,2,,142.0,,,,,,,,,,,,,,
265,89,Juncalito-Lote_9,2019-01-16,JUNCAL,KYKUYO,1.8,133.0,2524.0,18.977443609022558,False,2019-01-16 00:00:00,2,,133.0,,,,,,,,,,,,,,
734,104,Paraiso-Lote_3,2019-01-16,PARAISO,KYKUYO,0.9,134.0,1989.0,14.843283582089553,False,2019-01-16 00:00:00,1,,134.0,,,,,,,,,,,,,,
1203,24,RC25,2019-01-16,RECODO 1,KYKUYO,1.6,127.0,2403.0,18.921259842519685,False,2019-01-16 00:00:00,3,,127.0,,,,,,,,,,,,,,
1672,41,RC42,2019-01-16,RECODO 2,KYKUYO,1.8,143.0,2399.0,16.776223776223777,False,2019-01-16 00:00:00,4,,143.0,,,,,,,,,,,,,,
2141,27,RC28,2019-01-16,RECODO 3,KYKUYO,2.3,143.0,2702.0,18.895104895104893,False,2019-01-16 00:00:00,3,,143.0,,,,,,,,,,,,,,
266,90,Juncalito-Lote_10,2019-01-17,JUNCAL,KYKUYO,2.2,134.0,2653.0,19.79850746268657,False,2019-01-17 00:00:00,1,,134.0,,,,,,,,,,,,,,
735,105,Paraiso-Lote_4,2019-01-17,PARAISO,KYKUYO,0.8,134.0,1905.0,14.21641791044776,False,2019-01-17 00:00:00,1,,134.0,,,,,,,,,,,,,,
1204,24,RC25,2019-01-17,RECODO 1,KYKUYO,1.6,127.0,2451.0,19.2992125984252,False,2019-01-17 00:00:00,4,,127.0,,,,,,,,,,,,,,
1673,41,RC42,2019-01-17,RECODO 2,KYKUYO,1.8,145.0,2480.0,17.103448275862068,False,2019-01-17 00:00:00,5,,145.0,,,,,,,,,,,,,,
2142,27,RC28,2019-01-17,RECODO 3,KYKUYO,2.3,143.0,2730.0,19.09090909090909,False,2019-01-17 00:00:00,4,,143.0,,,,,,,,,,,,,,
267,90,Juncalito-Lote_10,2019-01-18,JUNCAL,KYKUYO,2.2,134.0,2704.0,20.179104477611943,False,2019-01-18 00:00:00,2,,134.0,,,,,,,,,,,,,,
736,113,Paraiso-Lote_12,2019-01-18,PARAISO,KYKUYO,2.2,134.0,1761.0,13.14179104477612,False,2019-01-18 00:00:00,1,,134.0,,,,,,,,,,,,,,
1205,24,RC25,2019-01-18,RECODO 1,KYKUYO,1.6,127.0,2479.0,19.519685039370078,False,2019-01-18 00:00:00,5,,127.0,,,,,,,,,,,,,,
1674,41,RC42,2019-01-18,RECODO 2,KYKUYO,1.8,145.0,2486.0,17.144827586206898,False,2019-01-18 00:00:00,6,,145.0,,,,,,,,,,,,,,
2143,26,RC27,2019-01-18,RECODO 3,KYKUYO,1.6,143.0,2686.0,18.783216783216783,False,2019-01-18 00:00:00,1,,143.0,,,,,,,,,,,,,,
268,90,Juncalito-Lote_10,2019-01-19,JUNCAL,KYKUYO,2.2,127.0,2608.0,20.53543307086614,False,2019-01-19 00:00:00,3,,127.0,,,,,,,,,,,,,,
737,113,Paraiso-Lote_12,2019-01-19,PARAISO,KYKUYO,2.2,129.0,1797.0,13.930232558139535,False,2019-01-19 00:00:00,2,,129.0,,,,,,,,,,,,,,
1206,21,RC22,2019-01-19,RECODO 1,KYKUYO,1.6,128.0,2438.0,19.046875,False,2019-01-19 00:00:00,1,,128.0,,,,,,,,,,,,,,
1675,48,RC49,2019-01-19,RECODO 2,KYKUYO,1.4,145.0,2591.0,17.868965517241378,False,2019-01-19 00:00:00,1,,145.0,2019-01-03 00:00:00,,,,,,,16 days 00:00:00,,,,,,
2144,26,RC27,2019-01-19,RECODO 3,KYKUYO,1.6,143.0,2722.0,19.034965034965037,False,2019-01-19 00:00:00,2,,143.0,,,,,,,,,,,,,,
269,92,Juncalito-Lote_12,2019-01-20,JUNCAL,KYKUYO,1.7,127.0,2617.0,20.606299212598426,False,2019-01-20 00:00:00,1,,127.0,,,,,,,,,,,,,,
738,113,Paraiso-Lote_12,2019-01-20,PARAISO,KYKUYO,2.2,130.0,1854.0,14.261538461538462,False,2019-01-20 00:00:00,3,,130.0,,,,,,,,,,,,,,
1207,21,RC22,2019-01-20,RECODO 1,KYKUYO,1.6,126.0,2522.0,20.015873015873016,False,2019-01-20 00:00:00,2,,126.0,,,,,,,,,,,,,,
1676,48,RC49,2019-01-20,RECODO 2,KYKUYO,1.4,142.0,2508.0,17.661971830985912,False,2019-01-20 00:00:00,2,,142.0,2019-01-03 00:00:00,,,,,,,17 days 00:00:00,,,,,,
2145,26,RC27,2019-01-20,RECODO 3,KYKUYO,1.6,135.0,2651.0,19.63703703703704,False,2019-01-20 00:00:00,3,,135.0,,,,,,,,,,,,,,
270,92,Juncalito-Lote_12,2019-01-21,JUNCAL,KYKUYO,1.7,127.0,2614.0,20.58267716535433,False,2019-01-21 00:00:00,2,,127.0,,,,,,,,,,,,,,
739,115,Paraiso-Lote_14,2019-01-21,PARAISO,KYKUYO,1.9,130.0,2171.0,16.7,False,2019-01-21 00:00:00,1,,130.0,2019-01-09 00:00:00,,,,,,,12 days 00:00:00,,,,,,
1208,21,RC22,2019-01-21,RECODO 1,KYKUYO,1.6,126.0,2523.0,20.02380952380953,False,2019-01-21 00:00:00,3,,126.0,,,,,,,,,,,,,,
1677,51,RC52,2019-01-21,RECODO 2,KYKUYO,1.4,143.0,2448.0,17.11888111888112,False,2019-01-21 00:00:00,1,,143.0,2019-01-03 00:00:00,,,,,,,18 days 00:00:00,,,,,,
2146,26,RC27,2019-01-21,RECODO 3,KYKUYO,1.6,137.0,2615.0,19.087591240875913,False,2019-01-21 00:00:00,4,,137.0,,,,,,,,,,,,,,
271,93,Juncalito-Lote_13,2019-01-22,JUNCAL,KYKUYO,1.8,127.0,2615.0,20.590551181102363,False,2019-01-22 00:00:00,1,,127.0,2019-01-10 00:00:00,,,,,,,12 days 00:00:00,,,,,,
740,115,Paraiso-Lote_14,2019-01-22,PARAISO,KYKUYO,1.9,131.0,1791.0,13.67175572519084,False,2019-01-22 00:00:00,2,,131.0,2019-01-09 00:00:00,,,,,,,13 days 00:00:00,,,,,,
1209,21,RC22,2019-01-22,RECODO 1,KYKUYO,1.6,126.0,2407.0,19.103174603174605,False,2019-01-22 00:00:00,4,,126.0,,,,,,,,,,,,,,
1678,49,RC50,2019-01-22,RECODO 2,KYKUYO,1.0,144.0,2519.0,17.493055555555557,False,2019-01-22 00:00:00,1,,144.0,,,,,,,,,,,,,,
2147,31,RC32,2019-01-22,RECODO 3,KYKUYO,1.6,140.0,2686.0,19.18571428571429,False,2019-01-22 00:00:00,1,,140.0,,,,,,,,,,,,,,
272,93,Juncalito-Lote_13,2019-01-23,JUNCAL,KYKUYO,1.8,127.0,2632.0,20.724409448818893,False,2019-01-23 00:00:00,2,,127.0,2019-01-10 00:00:00,,,,,,,13 days 00:00:00,,,,,,
741,106,Paraiso-Lote_5,2019-01-23,PARAISO,RAYGRAS,1.7,131.0,1916.0,14.625954198473284,False,2019-01-23 00:00:00,1,,131.0,2019-01-03 00:00:00,,,,,,,20 days 00:00:00,,,,,,
1210,22,RC23,2019-01-23,RECODO 1,KYKUYO,1.2,126.0,2378.0,18.873015873015877,False,2019-01-23 00:00:00,1,,126.0,,,,,,,,,,,,,,
1679,49,RC50,2019-01-23,RECODO 2,KYKUYO,1.0,144.0,2556.0,17.75,False,2019-01-23 00:00:00,2,,144.0,,,,,,,,,,,,,,
2148,31,RC32,2019-01-23,RECODO 3,KYKUYO,1.6,141.0,2730.0,19.361702127659573,False,2019-01-23 00:00:00,2,,141.0,,,,,,,,,,,,,,
273,94,Juncalito-Lote_14,2019-01-24,JUNCAL,KYKUYO,1.8,128.0,2587.0,20.2109375,False,2019-01-24 00:00:00,1,,128.0,,,,,,,,,,,,,,
742,106,Paraiso-Lote_5,2019-01-24,PARAISO,RAYGRAS,1.7,131.0,1848.0,14.106870229007633,False,2019-01-24 00:00:00,2,,131.0,2019-01-03 00:00:00,,,,,,,21 days 00:00:00,,,,,,
1211,22,RC23,2019-01-24,RECODO 1,KYKUYO,1.2,127.0,2460.0,19.37007874015748,False,2019-01-24 00:00:00,2,,127.0,,,,,,,,,,,,,,
1680,50,RC51,2019-01-24,RECODO 2,KYKUYO,1.0,144.0,2445.0,16.979166666666668,False,2019-01-24 00:00:00,1,,144.0,,,,,,,,,,,,,,
2149,31,RC32,2019-01-24,RECODO 3,KYKUYO,1.6,141.0,2725.0,19.326241134751765,False,2019-01-24 00:00:00,3,,141.0,,,,,,,,,,,,,,
274,94,Juncalito-Lote_14,2019-01-25,JUNCAL,KYKUYO,1.8,129.0,2588.0,20.06201550387597,False,2019-01-25 00:00:00,2,,129.0,,,,,,,,,,,,,,
743,106,Paraiso-Lote_5,2019-01-25,PARAISO,RAYGRAS,1.7,131.0,1731.0,13.213740458015268,False,2019-01-25 00:00:00,3,,131.0,2019-01-03 00:00:00,,,,,,,22 days 00:00:00,,,,,,
1212,22,RC23,2019-01-25,RECODO 1,KYKUYO,1.2,128.0,2416.0,18.875,False,2019-01-25 00:00:00,3,,128.0,,,,,,,,,,,,,,
1681,46,RC47,2019-01-25,RECODO 2,KYKUYO,1.2,144.0,2341.0,16.256944444444443,False,2019-01-25 00:00:00,1,,144.0,2019-01-03 00:00:00,,,,,,,22 days 00:00:00,,,,,,
2150,30,RC31,2019-01-25,RECODO 3,RAYGRAS,1.4,142.0,2749.0,19.359154929577464,False,2019-01-25 00:00:00,1,,142.0,,,,,,,,,,,,,,
275,88,Juncalito-Lote_8,2019-01-26,JUNCAL,KYKUYO,1.9,130.0,2615.0,20.115384615384613,False,2019-01-26 00:00:00,1,,130.0,,,,,,,,,,,,,,
744,107,Paraiso-Lote_6,2019-01-26,PARAISO,KYKUYO,1.5,131.0,1799.0,13.732824427480915,False,2019-01-26 00:00:00,1,,131.0,2019-01-09 00:00:00,,,,,,,17 days 00:00:00,,,,,,
1213,22,RC23,2019-01-26,RECODO 1,KYKUYO,1.2,128.0,2450.0,19.140625,False,2019-01-26 00:00:00,4,,128.0,,,,,,,,,,,,,,
1682,46,RC47,2019-01-26,RECODO 2,KYKUYO,1.2,144.0,2533.0,17.59027777777778,False,2019-01-26 00:00:00,2,,144.0,2019-01-03 00:00:00,,,,,,,23 days 00:00:00,,,,,,
2151,30,RC31,2019-01-26,RECODO 3,RAYGRAS,1.4,142.0,2634.0,18.549295774647888,False,2019-01-26 00:00:00,2,,142.0,,,,,,,,,,,,,,
276,88,Juncalito-Lote_8,2019-01-27,JUNCAL,KYKUYO,1.9,130.0,2615.0,20.115384615384613,False,2019-01-27 00:00:00,2,,130.0,,,,,,,,,,,,,,
745,107,Paraiso-Lote_6,2019-01-27,PARAISO,KYKUYO,1.5,131.0,1923.0,14.679389312977099,False,2019-01-27 00:00:00,2,,131.0,2019-01-09 00:00:00,,,,,,,18 days 00:00:00,,,,,,
1214,22,RC23,2019-01-27,RECODO 1,KYKUYO,1.2,129.0,2500.0,19.37984496124031,False,2019-01-27 00:00:00,5,,129.0,,,,,,,,,,,,,,
1683,47,RC48,2019-01-27,RECODO 2,KYKUYO,1.2,144.0,2623.0,18.215277777777782,False,2019-01-27 00:00:00,1,,144.0,2019-01-03 00:00:00,,,,,,,24 days 00:00:00,,,,,,
2152,30,RC31,2019-01-27,RECODO 3,RAYGRAS,1.4,143.0,2469.0,17.265734265734267,False,2019-01-27 00:00:00,3,,143.0,,,,,,,,,,,,,,
277,95,Juncalito-Lote_15,2019-01-28,JUNCAL,KYKUYO,1.4,130.0,2569.0,19.76153846153846,False,2019-01-28 00:00:00,1,,130.0,,,,,,,,,,,,,,
746,107,Paraiso-Lote_6,2019-01-28,PARAISO,KYKUYO,1.5,131.0,1916.0,14.625954198473284,False,2019-01-28 00:00:00,3,,131.0,2019-01-09 00:00:00,,,,,,,19 days 00:00:00,,,,,,
1215,23,RC24,2019-01-28,RECODO 1,KYKUYO,1.3,129.0,2553.0,19.79069767441861,False,2019-01-28 00:00:00,1,,129.0,,,,,,,,,,,,,,
1684,52,RC53,2019-01-28,RECODO 2,KYKUYO,1.3,144.0,2563.0,17.79861111111111,False,2019-01-28 00:00:00,1,,144.0,2019-01-03 00:00:00,,,,,,,25 days 00:00:00,,,,,,
2153,30,RC31,2019-01-28,RECODO 3,RAYGRAS,1.4,144.0,2462.0,17.09722222222222,False,2019-01-28 00:00:00,4,,144.0,,,,,,,,,,,,,,
278,95,Juncalito-Lote_15,2019-01-29,JUNCAL,KYKUYO,1.4,131.0,2540.0,19.389312977099237,False,2019-01-29 00:00:00,2,,131.0,,,,,,,,,,,,,,
747,108,Paraiso-Lote_7,2019-01-29,PARAISO,RAYGRAS,1.9,131.0,1934.0,14.763358778625955,False,2019-01-29 00:00:00,1,,131.0,2019-01-09 00:00:00,,,,,,,20 days 00:00:00,,,,,,
1216,23,RC24,2019-01-29,RECODO 1,KYKUYO,1.3,129.0,2471.0,19.155038759689926,False,2019-01-29 00:00:00,2,,129.0,,,,,,,,,,,,,,
1685,52,RC53,2019-01-29,RECODO 2,KYKUYO,1.3,145.0,2529.0,17.44137931034483,False,2019-01-29 00:00:00,2,,145.0,2019-01-03 00:00:00,,,,,,,26 days 00:00:00,,,,,,
2154,3,RC04,2019-01-29,RECODO 3,KYKUYO,1.1,144.0,2441.0,16.95138888888889,False,2019-01-29 00:00:00,1,,144.0,2019-01-03 00:00:00,,,,,,,26 days 00:00:00,,,,,,
279,96,Juncalito-Lote_16,2019-01-30,JUNCAL,RAYGRAS,1.4,131.0,2559.0,19.53435114503817,False,2019-01-30 00:00:00,1,,131.0,2019-01-03 00:00:00,,,,,,,27 days 00:00:00,,,,,,
748,108,Paraiso-Lote_7,2019-01-30,PARAISO,RAYGRAS,1.9,132.0,2085.0,15.795454545454545,False,2019-01-30 00:00:00,2,,132.0,2019-01-09 00:00:00,,,,,,,21 days 00:00:00,,,,,,
1217,23,RC24,2019-01-30,RECODO 1,KYKUYO,1.3,129.0,2580.0,20.0,False,2019-01-30 00:00:00,3,,129.0,,,,,,,,,,,,,,
1686,53,RC54,2019-01-30,RECODO 2,KYKUYO,1.3,145.0,2575.0,17.758620689655174,False,2019-01-30 00:00:00,1,,145.0,,,,,,,,,,,,,,
2155,3,RC04,2019-01-30,RECODO 3,KYKUYO,1.1,144.0,2579.0,17.909722222222218,False,2019-01-30 00:00:00,2,,144.0,2019-01-03 00:00:00,,,,,,,27 days 00:00:00,,,,,,
280,97,Juncalito-Lote_17,2019-01-31,JUNCAL,RAYGRAS,1.9,131.0,2521.0,19.244274809160306,False,2019-01-31 00:00:00,1,,131.0,2019-01-03 00:00:00,,,,,,,28 days 00:00:00,,,,,,
749,108,Paraiso-Lote_7,2019-01-31,PARAISO,RAYGRAS,1.9,132.0,2130.0,16.136363636363637,False,2019-01-31 00:00:00,3,,132.0,2019-01-09 00:00:00,,,,,,,22 days 00:00:00,,,,,,
1218,23,RC24,2019-01-31,RECODO 1,KYKUYO,1.3,129.0,2426.0,18.806201550387602,False,2019-01-31 00:00:00,4,,129.0,,,,,,,,,,,,,,
1687,53,RC54,2019-01-31,RECODO 2,KYKUYO,1.3,145.0,2516.0,17.351724137931033,False,2019-01-31 00:00:00,2,,145.0,,,,,,,,,,,,,,
2156,3,RC04,2019-01-31,RECODO 3,KYKUYO,1.1,144.0,2502.0,17.375,False,2019-01-31 00:00:00,3,,144.0,2019-01-03 00:00:00,,,,,,,28 days 00:00:00,,,,,,
281,97,Juncalito-Lote_17,2019-02-01,JUNCAL,RAYGRAS,1.9,131.0,2543.0,19.41221374045801,False,2019-02-01 00:00:00,2,,131.0,2019-01-03 00:00:00,,,,,,,29 days 00:00:00,,,,,,
750,109,Paraiso-Lote_8,2019-02-01,PARAISO,KYKUYO,1.2,132.0,2101.0,15.916666666666664,False,2019-02-01 00:00:00,1,,132.0,2019-01-10 00:00:00,,,,2019-01-08 00:00:00,,,22 days 00:00:00,,,,24 days 00:00:00,,
1219,23,RC24,2019-02-01,RECODO 1,KYKUYO,1.3,129.0,2493.0,19.32558139534884,False,2019-02-01 00:00:00,5,,129.0,,,,,,,,,,,,,,
1688,54,RC55,2019-02-01,RECODO 2,KYKUYO,1.4,145.0,2542.0,17.53103448275862,False,2019-02-01 00:00:00,1,,145.0,,,,,,,,,,,,,,
2157,2,RC03,2019-02-01,RECODO 3,RAYGRAS,1.6,144.0,2566.0,17.819444444444443,False,2019-02-01 00:00:00,1,,144.0,,,,,,,,,,,,,,
282,98,Juncalito-Lote_18,2019-02-02,JUNCAL,KYKUYO,1.8,131.0,2553.0,19.48854961832061,False,2019-02-02 00:00:00,1,,131.0,2019-01-10 00:00:00,,,,,,,23 days 00:00:00,,,,,,
751,109,Paraiso-Lote_8,2019-02-02,PARAISO,KYKUYO,1.2,132.0,2004.0,15.181818181818182,False,2019-02-02 00:00:00,2,,132.0,2019-01-10 00:00:00,,,,2019-01-08 00:00:00,,,23 days 00:00:00,,,,25 days 00:00:00,,
1220,13,RC14,2019-02-02,RECODO 1,KYKUYO,1.8,131.0,2568.0,19.603053435114504,False,2019-02-02 00:00:00,1,,131.0,2019-01-27 00:00:00,,,,,,,6 days 00:00:00,,,,,,
1689,54,RC55,2019-02-02,RECODO 2,KYKUYO,1.4,146.0,2612.0,17.89041095890411,False,2019-02-02 00:00:00,2,,146.0,,,,,,,,,,,,,,
2158,2,RC03,2019-02-02,RECODO 3,RAYGRAS,1.6,145.0,2590.0,17.862068965517242,False,2019-02-02 00:00:00,2,,145.0,,,,,,,,,,,,,,
283,98,Juncalito-Lote_18,2019-02-03,JUNCAL,KYKUYO,1.8,127.0,2570.0,20.236220472440944,False,2019-02-03 00:00:00,2,,127.0,2019-01-10 00:00:00,,,,,,,24 days 00:00:00,,,,,,
752,110,Paraiso-Lote_9,2019-02-03,PARAISO,RAYGRAS,2.1,125.0,1605.0,12.84,False,2019-02-03 00:00:00,1,,125.0,2019-01-16 00:00:00,,,,2019-01-08 00:00:00,,,18 days 00:00:00,,,,26 days 00:00:00,,
1221,13,RC14,2019-02-03,RECODO 1,KYKUYO,1.8,131.0,2554.0,19.49618320610687,False,2019-02-03 00:00:00,2,,131.0,2019-01-27 00:00:00,,,,,,,7 days 00:00:00,,,,,,
1690,54,RC55,2019-02-03,RECODO 2,KYKUYO,1.4,146.0,2546.0,17.438356164383563,False,2019-02-03 00:00:00,3,,146.0,,,,,,,,,,,,,,
2159,2,RC03,2019-02-03,RECODO 3,RAYGRAS,1.6,145.0,2651.0,18.282758620689656,False,2019-02-03 00:00:00,3,,145.0,,,,,,,,,,,,,,
284,154,La_Isla-Lote_28,2019-02-04,JUNCAL,KYKUYO,2.1,128.0,2570.0,20.078125,False,2019-02-04 00:00:00,1,,128.0,2019-01-05 00:00:00,,,,,,,30 days 00:00:00,,,,,,
753,110,Paraiso-Lote_9,2019-02-04,PARAISO,RAYGRAS,2.1,127.0,2056.0,16.188976377952756,False,2019-02-04 00:00:00,2,,127.0,2019-01-16 00:00:00,,,,2019-01-08 00:00:00,,,19 days 00:00:00,,,,27 days 00:00:00,,
1222,13,RC14,2019-02-04,RECODO 1,KYKUYO,1.8,131.0,2503.0,19.106870229007637,False,2019-02-04 00:00:00,3,,131.0,2019-01-27 00:00:00,,,,,,,8 days 00:00:00,,,,,,
1691,54,RC55,2019-02-04,RECODO 2,KYKUYO,1.4,146.0,2508.0,17.17808219178082,False,2019-02-04 00:00:00,4,,146.0,,,,,,,,,,,,,,
2160,1,RC02,2019-02-04,RECODO 3,RAYGRAS,1.3,145.0,2725.0,18.793103448275858,False,2019-02-04 00:00:00,1,,145.0,,,,,,,,,,,,,,
285,154,La_Isla-Lote_28,2019-02-05,JUNCAL,KYKUYO,2.1,128.0,2521.0,19.6953125,False,2019-02-05 00:00:00,2,,128.0,2019-01-05 00:00:00,,,,,,,31 days 00:00:00,,,,,,
754,110,Paraiso-Lote_9,2019-02-05,PARAISO,RAYGRAS,2.1,127.0,2005.0,15.78740157480315,False,2019-02-05 00:00:00,3,,127.0,2019-01-16 00:00:00,,,,2019-01-08 00:00:00,,,20 days 00:00:00,,,,28 days 00:00:00,,
1223,13,RC14,2019-02-05,RECODO 1,KYKUYO,1.8,131.0,2446.0,18.671755725190838,False,2019-02-05 00:00:00,4,,131.0,2019-01-27 00:00:00,,,,,,,9 days 00:00:00,,,,,,
1692,54,RC55,2019-02-05,RECODO 2,KYKUYO,1.4,146.0,2533.0,17.349315068493148,False,2019-02-05 00:00:00,5,,146.0,,,,,,,,,,,,,,
2161,1,RC02,2019-02-05,RECODO 3,RAYGRAS,1.3,136.0,2640.0,19.41176470588235,False,2019-02-05 00:00:00,2,,136.0,,,,,,,,,,,,,,
286,154,La_Isla-Lote_28,2019-02-06,JUNCAL,KYKUYO,2.1,128.0,2704.0,21.125,False,2019-02-06 00:00:00,3,,128.0,2019-01-05 00:00:00,,,,,,,32 days 00:00:00,,,,,,
755,111,Paraiso-Lote_10,2019-02-06,PARAISO,RAYGRAS,2.0,128.0,1837.0,14.3515625,False,2019-02-06 00:00:00,1,34 days 00:00:00,128.0,2019-01-16 00:00:00,,,,2019-01-08 00:00:00,,,21 days 00:00:00,,,,29 days 00:00:00,,
1224,12,RC13,2019-02-06,RECODO 1,KYKUYO,1.7,122.0,2446.0,20.049180327868854,False,2019-02-06 00:00:00,1,,122.0,,,,,,,,,,,,,,
1693,55,RC56,2019-02-06,RECODO 2,KYKUYO,1.2,143.0,2609.0,18.244755244755247,False,2019-02-06 00:00:00,1,,143.0,,,,,,,,,,,,,,
2162,1,RC02,2019-02-06,RECODO 3,RAYGRAS,1.3,136.0,2519.0,18.522058823529417,False,2019-02-06 00:00:00,3,,136.0,,,,,,,,,,,,,,
