AÑO,MES,FINCA,POTRERO,AREA M2,ACTIVIDAD,FECHA ACTIVIDAD,PRODUCTO,HATO,TIPO DE FORRAJE,FECHA ENTRADA,FECHA SALIDA,,DIAS ANTIGUEDAD PASTOS,AFORO,FORRAJE FRECIDO,DIAS ESTADIA,NUMERO ANIMALES,LECHE TOTAL,LECHE POR DIA,LECHE POR VACA,FECHA PROYECTADA FUMIGACION,ANO FUMIGACION,MES FUMIGACION,,,,Contador,9058,,,ACTIVIDAD,2,,SIEMBRA,2,FUMIGADA,4,ABONADA,73,RENOVADA,291,CORTE,623,HENOLAJE,644,DESBROSADA,694,ROTOBO,1694,RIEGO,2174,ENMIENDA,2339,ENCALADO,2484,PASTOREO,831
2018,2,PARAISO,15,,PASTOREO,28/02/2018,,PARAISO,KYKUYO,28/02/2018,28/02/2018,,,2.2,,1.0,145,2'240,2'240.0,15.4,15/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,JUNCAL,8,,PASTOREO,28/02/2018,,JUNCAL,KYKUYO,28/02/2018,28/02/2018,,,2.1,,1.0,141,2'111,2'111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,EL RECODO,11,,PASTOREO,28/02/2018,,RECODO 1,KYKUYO,28/02/2018,28/02/2018,,,1.7,,1.0,132,2'601,2'601.0,19.7,15/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,EL RECODO,56,,PASTOREO,28/02/2018,,RECODO 2,KYKUYO,28/02/2018,28/02/2018,,,2.1,,1.0,135,2'274,2'274.0,16.8,15/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,EL RECODO,5,,PASTOREO,28/02/2018,,RECODO 3,KYKUYO,28/02/2018,28/02/2018,,,1.8,,1.0,141,2'562,2'562.0,18.2,15/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,16,,PASTOREO,01/03/2018,,PARAISO,KYKUYO,01/03/2018,01/03/2018,,55,2.7,,1.0,144,2'264,2'264.0,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,8,,PASTOREO,01/03/2018,,JUNCAL,KYKUYO,01/03/2018,01/03/2018,,,2.1,,1.0,141,2'136,2'136.0,15.1,16/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,14,,PASTOREO,01/03/2018,,RECODO 1,KYKUYO,01/03/2018,01/03/2018,,52,1.5,,1.0,132,2'546,2'546.0,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,57,,PASTOREO,01/03/2018,,RECODO 2,KYKUYO,01/03/2018,01/03/2018,,55,2.2,,1.0,134,2'351,2'351.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,6,,PASTOREO,01/03/2018,,RECODO 3,KYKUYO,01/03/2018,01/03/2018,,54,1.6,,1.0,141,2'538,2'538.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,LA ISLA,31,5'354,FUMIGADA,02/03/2018,2/3 RAUDO HUMINOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,11,19'170,FUMIGADA,02/03/2018,2/3 RAUDO HUMINOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,16,,PASTOREO,02/03/2018,,PARAISO,KYKUYO,02/03/2018,02/03/2018,,,2.7,,1.0,144,1'398,1'398.0,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,14,,PASTOREO,02/03/2018,,JUNCAL,KYKUYO,02/03/2018,02/03/2018,,56,2.2,,1.0,143,2'114,2'114.0,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,14,,PASTOREO,02/03/2018,,RECODO 1,KYKUYO,02/03/2018,02/03/2018,,,2.1,,1.0,132,2'722,2'722.0,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,57,,PASTOREO,02/03/2018,,RECODO 2,KYKUYO,02/03/2018,02/03/2018,,,2.2,,1.0,135,2'295,2'295.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,6,,PASTOREO,02/03/2018,,RECODO 3,KYKUYO,02/03/2018,02/03/2018,,,1.6,,1.0,141,2'614,2'614.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,16,,PASTOREO,03/03/2018,,PARAISO,KYKUYO,03/03/2018,03/03/2018,,,3.5,,1.0,140,2'378,2'378.0,17.0,18/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,14,,PASTOREO,03/03/2018,,JUNCAL,KYKUYO,03/03/2018,03/03/2018,,,2.2,,1.0,143,2'159,2'159.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,14,,PASTOREO,03/03/2018,,RECODO 1,KYKUYO,03/03/2018,03/03/2018,,,2.1,,1.0,132,2'595,2'595.0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,57,,PASTOREO,03/03/2018,,RECODO 2,KYKUYO,03/03/2018,03/03/2018,,,2.2,,1.0,137,2'323,2'323.0,17.0,18/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,6,,PASTOREO,03/03/2018,,RECODO 3,KYKUYO,03/03/2018,03/03/2018,,,1.6,,1.0,141,2'607,2'607.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,1,,PASTOREO,04/03/2018,,PARAISO,KYKUYO,04/03/2018,04/03/2018,,55,3.5,,1.0,144,2'447,2'447.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,14,,PASTOREO,04/03/2018,,JUNCAL,KYKUYO,04/03/2018,04/03/2018,,,2.2,,1.0,144,2'163,2'163.0,15.0,19/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,14,,PASTOREO,04/03/2018,,RECODO 1,KYKUYO,04/03/2018,04/03/2018,,,2.1,,1.0,132,2'558,2'558.0,19.4,19/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,58,,PASTOREO,04/03/2018,,RECODO 2,KYKUYO,04/03/2018,04/03/2018,,56,2.2,,1.0,137,2'275,2'275.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,6,,PASTOREO,04/03/2018,,RECODO 3,KYKUYO,04/03/2018,04/03/2018,,,1.6,,1.0,141,2'581,2'581.0,18.3,19/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,1,,PASTOREO,05/03/2018,,PARAISO,KYKUYO,05/03/2018,05/03/2018,,,3.5,,1.0,144,2'453,2'453.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,15,,PASTOREO,05/03/2018,,JUNCAL,KYKUYO,05/03/2018,05/03/2018,,,3.5,,1.0,144,2'177,2'177.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,13,,PASTOREO,05/03/2018,,RECODO 1,KYKUYO,05/03/2018,05/03/2018,,59,1.8,,1.0,132,2'577,2'577.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,58,,PASTOREO,05/03/2018,,RECODO 2,KYKUYO,05/03/2018,05/03/2018,,,2.2,,1.0,137,2'355,2'355.0,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,7,,PASTOREO,05/03/2018,,RECODO 3,KYKUYO,05/03/2018,05/03/2018,,55,2.0,,1.0,141,2'692,2'692.0,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,LA ISLA,7,16'013,FUMIGADA,06/03/2018,6/3 CASTA HUMINOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,12,22'432,FUMIGADA,06/03/2018,6/3 CASTA HUMINOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,13,15'112,FUMIGADA,06/03/2018,6/3 CASTA HUMINOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,RANCHO,3,5'311,FUMIGADA,06/03/2018,6/3 CASTA HUMINOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,RANCHO,4,4'954,FUMIGADA,06/03/2018,6/3 CASTA HUMINOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,1,,PASTOREO,06/03/2018,,PARAISO,KYKUYO,06/03/2018,06/03/2018,,,3.5,,1.0,145,2'432,2'432.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,15,,PASTOREO,06/03/2018,,JUNCAL,KYKUYO,06/03/2018,06/03/2018,,,3.5,,1.0,144,2'218,2'218.0,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,13,,PASTOREO,06/03/2018,,RECODO 1,KYKUYO,06/03/2018,06/03/2018,,,1.8,,1.0,132,2'573,2'573.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,58,,PASTOREO,06/03/2018,,RECODO 2,KYKUYO,06/03/2018,06/03/2018,,,2.2,,1.0,137,2'339,2'339.0,17.1,21/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,7,,PASTOREO,06/03/2018,,RECODO 3,KYKUYO,06/03/2018,06/03/2018,,,2.0,,1.0,141,2'592,2'592.0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,1,,PASTOREO,07/03/2018,,PARAISO,KYKUYO,07/03/2018,07/03/2018,,,3.5,,1.0,145,2'428,2'428.0,16.7,22/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,15,,PASTOREO,07/03/2018,,JUNCAL,KYKUYO,07/03/2018,07/03/2018,,,3.5,,1.0,144,2'159,2'159.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,13,,PASTOREO,07/03/2018,,RECODO 1,KYKUYO,07/03/2018,07/03/2018,,,1.8,,1.0,132,2'582,2'582.0,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,59,,PASTOREO,07/03/2018,,RECODO 2,KYKUYO,07/03/2018,07/03/2018,,56,1.5,,1.0,137,2'362,2'362.0,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,7,,PASTOREO,07/03/2018,,RECODO 3,KYKUYO,07/03/2018,07/03/2018,,,2.0,,1.0,141,2'610,2'610.0,18.5,22/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,2,,PASTOREO,08/03/2018,,PARAISO,KYKUYO,08/03/2018,08/03/2018,,56,2.4,,1.0,145,2'379,2'379.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,15,,PASTOREO,08/03/2018,,JUNCAL,KYKUYO,08/03/2018,08/03/2018,,,3.5,,1.0,145,2'155,2'155.0,14.9,23/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,13,,PASTOREO,08/03/2018,,RECODO 1,KYKUYO,08/03/2018,08/03/2018,,,1.8,,1.0,123,2'706,2'706.0,22.0,23/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,59,,PASTOREO,08/03/2018,,RECODO 2,KYKUYO,08/03/2018,08/03/2018,,,1.5,,1.0,134,2'248,2'248.0,16.8,23/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,8,,PASTOREO,08/03/2018,,RECODO 3,KYKUYO,08/03/2018,08/03/2018,,55,2.0,,1.0,131,2'660,2'660.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,9,12'543,FUMIGADA,09/03/2018,9/3 RAUDO HUMINOVA SOLDIFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,10,11'019,FUMIGADA,09/03/2018,9/3 RAUDO HUMINOVA SOLDIFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,11,12'330,FUMIGADA,09/03/2018,9/3 RAUDO HUMINOVA SOLDIFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,LA ISLA,13,8'426,FUMIGADA,09/03/2018,9/3 RAUDO HUMINOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,2,,PASTOREO,09/03/2018,,PARAISO,KYKUYO,09/03/2018,09/03/2018,,,2.4,,1.0,145,2'261,2'261.0,15.6,24/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,16,,PASTOREO,09/03/2018,,JUNCAL,KYKUYO,09/03/2018,09/03/2018,,60,2.3,,1.0,147,2'152,2'152.0,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,16,,PASTOREO,09/03/2018,,RECODO 1,KYKUYO,09/03/2018,09/03/2018,,53,2.1,,1.0,123,2'521,2'521.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,60,,PASTOREO,09/03/2018,,RECODO 2,KYKUYO,09/03/2018,09/03/2018,,38,0.8,,1.0,134,2'240,2'240.0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,8,,PASTOREO,09/03/2018,,RECODO 3,KYKUYO,09/03/2018,09/03/2018,,,2.0,,1.0,131,2'636,2'636.0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,3,,PASTOREO,10/03/2018,,PARAISO,KYKUYO,10/03/2018,10/03/2018,,55,2.7,,1.0,145,2'374,2'374.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,16,,PASTOREO,10/03/2018,,JUNCAL,KYKUYO,10/03/2018,10/03/2018,,,2.3,,1.0,147,2'173,2'173.0,14.8,25/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,16,,PASTOREO,10/03/2018,,RECODO 1,KYKUYO,10/03/2018,10/03/2018,,,2.1,,1.0,124,2'491,2'491.0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,60,,PASTOREO,10/03/2018,,RECODO 2,KYKUYO,10/03/2018,10/03/2018,,,0.8,,1.0,133,2'260,2'260.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,8,,PASTOREO,10/03/2018,,RECODO 3,KYKUYO,10/03/2018,10/03/2018,,,2.0,,1.0,132,2'516,2'516.0,19.1,25/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,3,,PASTOREO,11/03/2018,,PARAISO,KYKUYO,11/03/2018,11/03/2018,,,2.7,,1.0,145,2'381,2'381.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,17,,PASTOREO,11/03/2018,,JUNCAL,KYKUYO,11/03/2018,11/03/2018,,59,2.3,,1.0,148,2'224,2'224.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,16,,PASTOREO,11/03/2018,,RECODO 1,KYKUYO,11/03/2018,11/03/2018,,,2.1,,1.0,125,2'548,2'548.0,20.4,26/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,60,,PASTOREO,11/03/2018,,RECODO 2,KYKUYO,11/03/2018,11/03/2018,,,0.8,,1.0,133,2'180,2'180.0,16.4,26/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,9,,PASTOREO,11/03/2018,,RECODO 3,KYKUYO,11/03/2018,11/03/2018,,56,0.9,,1.0,132,2'622,2'622.0,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,3,,PASTOREO,12/03/2018,,PARAISO,KYKUYO,12/03/2018,12/03/2018,,,2.7,,1.0,145,2'488,2'488.0,17.2,27/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,17,,PASTOREO,12/03/2018,,JUNCAL,KYKUYO,12/03/2018,12/03/2018,,,2.3,,1.0,148,2'238,2'238.0,15.1,27/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,13,,PASTOREO,12/03/2018,,RECODO 1,KYKUYO,12/03/2018,12/03/2018,,4,1.6,,1.0,125,2'590,2'590.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,27,,PASTOREO,12/03/2018,,RECODO 2,KYKUYO,12/03/2018,12/03/2018,,58,2.3,,1.0,133,2'196,2'196.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,9,,PASTOREO,12/03/2018,,RECODO 3,KYKUYO,12/03/2018,12/03/2018,,,0.9,,1.0,132,2'525,2'525.0,19.1,27/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,4,,PASTOREO,13/03/2018,,PARAISO,KYKUYO,13/03/2018,13/03/2018,,57,2.9,,1.0,145,2'370,2'370.0,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,18,,PASTOREO,13/03/2018,,JUNCAL,KYKUYO,13/03/2018,13/03/2018,,59,2.3,,1.0,148,2'208,2'208.0,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,13,,PASTOREO,13/03/2018,,RECODO 1,KYKUYO,13/03/2018,13/03/2018,,,1.6,,1.0,125,2'596,2'596.0,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,27,,PASTOREO,13/03/2018,,RECODO 2,KYKUYO,13/03/2018,13/03/2018,,,2.3,,1.0,133,2'197,2'197.0,16.5,28/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,12,,PASTOREO,13/03/2018,,RECODO 3,KYKUYO,13/03/2018,13/03/2018,,56,1.0,,1.0,136,2'633,2'633.0,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,4,,PASTOREO,14/03/2018,,PARAISO,KYKUYO,14/03/2018,14/03/2018,,,2.9,,1.0,150,2'470,2'470.0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,18,,PASTOREO,14/03/2018,,JUNCAL,KYKUYO,14/03/2018,14/03/2018,,,2.3,,1.0,148,2'224,2'224.0,15.0,29/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,13,,PASTOREO,14/03/2018,,RECODO 1,KYKUYO,14/03/2018,14/03/2018,,,1.6,,1.0,125,2'504,2'504.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,32,,PASTOREO,14/03/2018,,RECODO 2,KYKUYO,14/03/2018,14/03/2018,,57,2.3,,1.0,133,2'230,2'230.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,12,,PASTOREO,14/03/2018,,RECODO 3,KYKUYO,14/03/2018,14/03/2018,,,1.0,,1.0,137,2'550,2'550.0,18.6,29/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,4,,PASTOREO,15/03/2018,,PARAISO,KYKUYO,15/03/2018,15/03/2018,,,2.9,,1.0,150,2'438,2'438.0,16.3,30/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,19,,PASTOREO,15/03/2018,,JUNCAL,KYKUYO,15/03/2018,15/03/2018,,,3.6,,1.0,148,2'234,2'234.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,13,,PASTOREO,15/03/2018,,RECODO 1,KYKUYO,15/03/2018,15/03/2018,,,1.6,,1.0,126,2'415,2'415.0,19.2,30/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,32,,PASTOREO,15/03/2018,,RECODO 2,KYKUYO,15/03/2018,15/03/2018,,,2.3,,1.0,134,2'188,2'188.0,16.3,30/03/2018,2018,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,21,,PASTOREO,15/03/2018,,RECODO 3,KYKUYO,15/03/2018,15/03/2018,,55,1.4,,1.0,137,2'641,2'641.0,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,LA ISLA,18,11'883,FUMIGADA,16/03/2018,16/3 RAUDO HUMINOVA CALCINIT SOLDIFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,LA ISLA,19,5'951,FUMIGADA,16/03/2018,16/3 RAUDO HUMINOVA CALCINIT SOLDIFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,LA ISLA,20,5'703,FUMIGADA,16/03/2018,16/3 RAUDO HUMINOVA CALCINIT SOLDIFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,14,12'924,FUMIGADA,16/03/2018,16/3 RAUDO HUMINOVA CALCINIT SOLDIFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,15,13'323,FUMIGADA,16/03/2018,16/3 RAUDO HUMINOVA CALCINIT SOLDIFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,RANCHO,5,5'098,FUMIGADA,16/03/2018,16/3 RAUDO HUMINOVA CALCINIT SOLDIFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,5,,PASTOREO,16/03/2018,,PARAISO,KYKUYO,16/03/2018,16/03/2018,,57,2.9,,1.0,151,2'501,2'501.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,19,,PASTOREO,16/03/2018,,JUNCAL,KYKUYO,16/03/2018,16/03/2018,,,3.6,,1.0,150,2'179,2'179.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,17,,PASTOREO,16/03/2018,,RECODO 1,KYKUYO,16/03/2018,16/03/2018,,59,1.4,,1.0,126,2'558,2'558.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,38,,PASTOREO,16/03/2018,,RECODO 2,KYKUYO,16/03/2018,16/03/2018,,56,1.5,,1.0,140,2'160,2'160.0,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,21,,PASTOREO,16/03/2018,,RECODO 3,KYKUYO,16/03/2018,16/03/2018,,,1.4,,1.0,137,2'568,2'568.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,5,,PASTOREO,17/03/2018,,PARAISO,KYKUYO,17/03/2018,17/03/2018,,,2.9,,1.0,145,2'450,2'450.0,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,19,,PASTOREO,17/03/2018,,JUNCAL,KYKUYO,17/03/2018,17/03/2018,,,3.6,,1.0,142,2'334,2'334.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,17,,PASTOREO,17/03/2018,,RECODO 1,KYKUYO,17/03/2018,17/03/2018,,,1.4,,1.0,126,2'520,2'520.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,38,,PASTOREO,17/03/2018,,RECODO 2,KYKUYO,17/03/2018,17/03/2018,,,1.5,,1.0,140,2'158,2'158.0,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,21,,PASTOREO,17/03/2018,,RECODO 3,KYKUYO,17/03/2018,17/03/2018,,,1.4,,1.0,137,2'523,2'523.0,18.4,01/04/2018,2018,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,29,21'623,DESBROSADA,18/03/2018,18/3/18 D R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,29,21'623,RENOVADA,18/03/2018,18/3/18 D R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,PARAISO,5,,PASTOREO,18/03/2018,,PARAISO,KYKUYO,18/03/2018,18/03/2018,,,2.9,,1.0,145,2'472,2'472.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,JUNCAL,19,,PASTOREO,18/03/2018,,JUNCAL,KYKUYO,18/03/2018,18/03/2018,,,3.6,,1.0,142,2'220,2'220.0,15.6,02/04/2018,2018,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,EL RECODO,17,,PASTOREO,18/03/2018,,RECODO 1,KYKUYO,18/03/2018,18/03/2018,,,1.4,,1.0,126,2'552,2'552.0,20.3,02/04/2018,2018,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
